10.5,17.2,4,0,43,12.1,54,7,15,1014.5,16.1,63,7,11,1011.2
11.3,21.7,1,4.3,41,13.6,61,6,15,1010,21.3,43,7,13,1005
13.3,18,3.2,4.3,63,14.4,66,7,11,1000.8,16.2,45,6,35,998.9
10.8,18.6,4.6,6.1,83,13.5,55,7,22,1014.2,17.4,52,7,30,1011.6
12.9,16.9,4.8,1.8,65,13.8,64,7,17,1020.6,15.6,45,7,13,1019.2
12.8,21,3.6,5.5,109,15.7,58,7,15,1011.9,20,32,7,52,1000.8
7,16.5,5.6,8.4,48,10.3,54,6,20,1017.6,15.5,42,4,24,1016.2
10.3,19.2,2.8,4.2,61,14,54,7,28,1008.9,13.7,62,7,19,1006.9
6.3,12.9,2.8,0,85,8.4,90,8,24,1008.7,10.8,75,8,44,1007.9
8.4,12.3,1.6,0,89,12.2,88,8,52,1013.4,10.9,78,8,35,1017.5
9,13.9,0.8,3.9,46,12,79,8,15,1023.9,12,84,7,22,1024.2
7.6,13.7,0.6,3.5,26,8.7,83,7,13,1030.7,12.4,83,7,13,1029.8
5.9,17.2,0.8,9.2,20,9.1,84,1,11,1027.9,16.7,49,1,6,1022.9
8.5,13.6,1,5.8,50,9.7,73,7,17,1023.1,9.8,75,6,13,1024.1
3.2,12.1,2,0.7,63,5.8,79,7,9,1026.6,11.4,63,7,28,1021.4
5.8,17.3,1.4,0.5,57,11.9,86,7,26,1016.8,14.6,71,7,20,1013.2
10,14.2,1,1.3,37,12,71,7,11,1016.6,14,62,2,4,1015.7
6.4,15.5,1.8,3.6,72,11.7,64,6,31,1015.3,13.4,58,7,28,1010.6
11.7,14.3,2.2,4.1,74,13.3,39,2,19,1008.9,13,69,7,17,1009
10.4,15.8,2.2,5.9,113,12.1,58,7,44,1008.8,14.8,50,7,26,1005
11.6,13.7,3.8,8.5,113,12,47,6,48,1009.7,12.6,46,1,33,1014.5
7.5,17.6,3,8.1,70,13.6,60,4,48,1016.2,16.4,48,2,24,1015.3
7.8,14.7,3.2,8.1,50,10.5,58,1,9,1023.4,12.9,49,1,15,1023.6
3.2,12.4,1.4,8.2,28,5.8,79,4,17,1029.8,12.2,56,7,13,1026.7
4.4,14.4,0.6,8.7,33,6,82,6,20,1028.6,13.3,58,1,7,1026
2.6,11.3,1.4,3.2,50,4.5,90,7,19,1025.4,10.8,61,7,19,1021.9
4.5,19.1,1,5.3,48,11.1,73,7,22,1020.6,19,55,4,17,1016.4
11.1,18.2,1,2.2,80,15.1,66,7,20,1007.2,17.7,39,3,35,1001.7
7.6,12,2,2.7,44,8.2,65,1,26,1015,11.8,53,7,15,1010.3
6.7,12.4,2.6,7.9,43,8.9,59,1,15,1024.9,11.5,53,2,15,1027
4.4,13.9,1.6,3.8,28,7.3,78,7,15,1030.9,13.9,59,7,9,1029
5.9,12.1,0.8,0.6,26,6.6,86,7,17,1029.6,11.9,70,7,13,1028.2
4,9.8,1,6.8,37,5.7,93,2,19,1026.2,9.7,71,6,13,1023
3.7,14.5,0.8,5.5,43,6.8,78,7,20,1021.4,14.5,57,1,7,1021.5
6.2,13.1,0.6,3.6,46,9.6,66,7,11,1031.5,12,52,7,9,1032.3
1.8,11.9,0.8,8.2,43,2.7,92,1,30,1033.2,11.7,57,1,17,1029.8
2.7,17.1,0.8,2.8,48,8.6,84,6,11,1022.4,16.6,51,7,26,1016.6
8.6,17.9,2.6,6.5,70,14.5,59,3,15,1006.5,15.5,49,4,19,1006.8
8.8,14.5,2.8,8.2,39,10.2,70,1,6,1017.6,13.6,57,2,15,1019.5
4.1,14.1,1,8.1,31,5.8,84,1,19,1029.3,13.8,55,1,9,1027.5
2.5,15.4,1,5.4,39,9.4,79,2,20,1025.1,14.5,54,6,22,1020
5.7,10.9,1.2,0,28,7.1,85,7,2,1009.5,9.9,92,7,23,1003.9
5.8,14.4,0.2,4.3,46,8,93,5,6,1000.4,12.7,68,1,24,999.5
4.4,13.3,0.6,6.5,48,7.3,70,2,20,1000.7,13.2,43,1,20,999.9
7.1,12.7,2,4.1,52,10,64,6,31,993,9.7,68,7,28,994.8
7,10.9,1.8,2,57,8.4,75,7,28,995.7,9.7,78,7,26,996
7.7,10.5,1.6,2.5,59,9.6,88,7,28,1012,9.6,83,7,33,1015.5
6.3,10.1,0.4,2.8,39,8.2,82,7,13,1026.3,9.5,85,6,20,1027.6
5,12,0.2,7.2,31,6.5,83,1,13,1031.2,12,59,1,13,1029.2
2.8,10.3,0.8,3.5,35,4.4,84,7,26,1027.9,9.3,74,7,7,1024.2
4.4,13.5,0.8,8,46,8.2,74,1,15,1024.5,11.7,48,5,19,1023.8
4.5,13.6,1.6,2.9,44,8.6,73,7,26,1021.4,13.5,65,7,9,1018.8
8.3,12,0.8,7.3,63,9.9,58,3,17,1017.7,11.6,47,3,17,1016.2
7.4,12.4,1.8,0.6,50,8.9,65,7,9,1023.1,11.4,63,7,17,1023.1
6.3,14.2,1.4,4.4,37,8.9,79,3,13,1027,14,65,6,11,1027.1
4.6,14.7,1.4,8.4,22,7.3,88,1,13,1032.5,13.7,62,1,7,1031.2
3.7,10.8,1,6.1,30,3.9,97,7,20,1032.9,10.4,72,7,11,1030.2
3,9.9,0.4,8.1,33,3.5,98,1,20,1027.2,9.4,71,5,13,1022.5
3,9.9,0.8,0.2,31,5.6,87,7,13.5,1016.5,9.7,85,7,6,1013.4
4.7,12.6,0.4,3.2,46,4.9,94,3,7,1010.2,11.4,65,7,24,1011.8
4.8,15,1,8,43,9.3,71,1,20,1024.3,14.3,48,2,11,1025.5
5.5,15.8,1.2,8.2,57,7.2,79,1,19,1028.2,15.1,47,3,13,1023.7
7.2,16,2,0.5,72,12.8,41,8,28,1014.9,15.5,49,8,24,1013.6
10.8,17.1,1.6,3.9,69,12.4,59,6,11,1013.4,12.9,72,7,37,1009.1
8.9,16.6,3.6,4.9,52,12.3,64,6,22,1010.3,13.7,71,7,9,1004.4
9.6,10.6,2.2,5,85,10.1,61,2,35,992.2,7.7,78,2,30,991.8
7.2,11,2.2,4.2,70,8.8,66,7,20,991.6,10.5,52,2,11,996.8
4.1,9.2,3.8,4.2,59,5.7,82,3,9,1002.6,7.6,63,3,24,1007.5
5.5,13.1,0.4,5.6,50,9.1,67,6,19,1021.1,12.8,52,2,9,1021.7
2.8,12.3,0.4,7.9,44,5.4,82,1,15,1022.9,12.1,60,5,22,1018.7
4.4,13.6,1.4,5.4,31,6.8,80,6,17,1022.6,11.2,66,6,9,1023.6
3.6,12.3,0.4,8.6,30,5.6,90,6,15,1025,11.9,63,2,9,1022.2
2.6,13.3,1.2,7.4,35,3.9,88,1,17,1019.3,11.9,60,6,13,1017.7
3.9,11.3,0.8,6.4,22,6.3,96,7,6,1021.1,10.8,65,1,11,1017.2
2.9,12.1,1,6.2,39,3.7,90,7,19,1010.3,10.8,62,4,19,1005.7
3.7,14.4,1,7,41,6.2,79,7,13,1002.4,13,58,2,20,997.7
6.1,17.9,2,8,98,14.4,59,3,26,994,15.4,46,3,57,988.5
5.9,15,3.4,8,87,7.3,70,6,11,1003.9,14.7,48,7,35,997.9
7.3,12.9,0.6,3,61,10.2,73,5,24,997,10.7,61,7,22,996.1
6.1,12.1,1.8,3.7,52,8.1,62,3,19,995.5,9.5,61,7,13,997.2
4.2,12.5,1.8,6.9,43,7.3,67,1,11,1015.9,11.2,57,7,7,1016.1
3.3,13.3,1.6,8.1,31,5.3,81,1,19,1020.1,12.9,53,1,19,1016.3
5.3,12.4,1.2,1.5,46,7.4,75,7,19,1010.9,12.3,57,7,24,1005.4
7.4,13.9,2,3.5,59,10.6,62,1,20,997.4,12.6,56,7,35,992.2
6.6,13.3,2.2,5.9,65,7.9,70,1,26,1004.5,13,44,6,17,1005.9
7.2,12.9,2.6,5.6,46,10,70,5,24,1009.6,11.3,70,4,17,1008.1
8.7,13.9,1.2,3.8,54,9.3,72,7,13,1005.1,13.8,60,5,20,1002
5.7,14.4,2,8.9,43,8.6,75,1,7,1009.9,13.8,53,4,11,1007.3
4.8,10.9,0.4,1.8,31,6,94,8,2,996.2,9.3,87,7,6,988.4
5.9,12.7,2.2,5.4,57,8.8,56,2,4,1004.9,10.8,59,7,24,1004.5
7.8,13.8,1.8,5.9,76,8.6,74,3,28,997.2,11.4,54,7,20,998.2
